date;debit_fin_de_journee;source;pits
2011-01-24;-201.523;Teréga;Teréga
2011-02-04;-115.299;Teréga;Teréga
2011-02-09;-100.26;Teréga;Teréga
2011-02-22;-152.396;Teréga;Teréga
2011-02-28;-175.455;Teréga;Teréga
2011-03-02;-116.302;Teréga;Teréga
2011-03-03;-126.328;Teréga;Teréga
2011-03-10;-4.01;Teréga;Teréga
2011-03-20;6.016;Teréga;Teréga
2011-03-21;-26.068;Teréga;Teréga
2011-03-28;15.039;Teréga;Teréga
2011-04-01;17.044;Teréga;Teréga
2011-04-08;106.276;Teréga;Teréga
2011-04-27;91.237;Teréga;Teréga
2011-04-30;82.213;Teréga;Teréga
2011-05-05;42.109;Teréga;Teréga
2011-05-08;204.53;Teréga;Teréga
2011-05-13;154.401;Teréga;Teréga
2011-05-21;170.442;Teréga;Teréga
2011-05-22;180.468;Teréga;Teréga
2011-05-23;124.323;Teréga;Teréga
2011-05-26;77.2;Teréga;Teréga
2011-05-31;116.302;Teréga;Teréga
2011-06-05;145.377;Teréga;Teréga
2011-06-11;195.507;Teréga;Teréga
2011-06-22;100.26;Teréga;Teréga
2011-06-23;104.271;Teréga;Teréga
2011-06-25;126.327;Teréga;Teréga
2011-07-11;122.317;Teréga;Teréga
2011-07-17;197.513;Teréga;Teréga
2011-07-18;79.205;Teréga;Teréga
2011-07-24;144.374;Teréga;Teréga
2011-07-29;99.258;Teréga;Teréga
2011-07-31;199.518;Teréga;Teréga
2011-08-01;189.491;Teréga;Teréga
2011-08-05;158.411;Teréga;Teréga
2011-08-06;162.421;Teréga;Teréga
2011-08-07;161.418;Teréga;Teréga
2011-08-19;183.476;Teréga;Teréga
2011-08-21;190.494;Teréga;Teréga
2011-09-01;91.236;Teréga;Teréga
2011-09-02;101.263;Teréga;Teréga
2011-09-10;103.268;Teréga;Teréga
2011-09-11;108.281;Teréga;Teréga
2011-09-12;39.101;Teréga;Teréga
2011-09-20;5.013;Teréga;Teréga
2011-09-23;-3.008;Teréga;Teréga
2011-09-27;12.031;Teréga;Teréga
2011-09-30;-10.026;Teréga;Teréga
2011-10-07;-7.018;Teréga;Teréga
2011-10-12;1.002;Teréga;Teréga
2011-10-24;-2.005;Teréga;Teréga
2011-11-04;-30.078;Teréga;Teréga
2011-11-09;-129.336;Teréga;Teréga
2011-11-11;-40.104;Teréga;Teréga
2011-11-13;-60.156;Teréga;Teréga
2011-11-15;-146.379;Teréga;Teréga
2011-11-17;-155.403;Teréga;Teréga
2011-11-19;-72.187;Teréga;Teréga
2011-11-23;-130.338;Teréga;Teréga
2011-11-30;-122.317;Teréga;Teréga
2011-12-01;-126.328;Teréga;Teréga
2011-12-04;-11.029;Teréga;Teréga
2011-12-05;-116.301;Teréga;Teréga
2011-12-17;-190.494;Teréga;Teréga
2011-12-18;-206.536;Teréga;Teréga
2011-12-19;-228.593;Teréga;Teréga
2011-12-22;-182.473;Teréga;Teréga
2011-12-30;-176.457;Teréga;Teréga
2011-12-31;-91.237;Teréga;Teréga
2012-01-01;-94.244;Teréga;Teréga
2012-01-02;-105.273;Teréga;Teréga
2012-01-08;-195.507;Teréga;Teréga
2012-01-16;-266.691;Teréga;Teréga
2012-01-27;-210.546;Teréga;Teréga
2012-02-02;-342.889;Teréga;Teréga
2012-02-03;-372.968;Teréga;Teréga
2012-02-11;-356.926;Teréga;Teréga
2012-02-14;-277.72;Teréga;Teréga
2012-02-23;-182.473;Teréga;Teréga
2012-03-01;-107.278;Teréga;Teréga
2012-03-03;-89.231;Teréga;Teréga
2012-03-07;-125.325;Teréga;Teréga
2012-03-14;-24.063;Teréga;Teréga
2012-03-19;-52.135;Teréga;Teréga
2012-03-25;54.14;Teréga;Teréga
2012-03-26;27.07;Teréga;Teréga
2012-03-27;90.234;Teréga;Teréga
2012-04-03;71.184;Teréga;Teréga
2012-04-10;32.083;Teréga;Teréga
2012-04-11;23.06;Teréga;Teréga
2012-04-13;-39.102;Teréga;Teréga
2012-04-21;-118.306;Teréga;Teréga
2012-04-22;-123.32;Teréga;Teréga
2012-04-23;-155.403;Teréga;Teréga
2012-04-25;-99.257;Teréga;Teréga
2012-04-27;-21.055;Teréga;Teréga
2012-05-06;31.081;Teréga;Teréga
2012-05-10;40.104;Teréga;Teréga
2012-05-13;63.164;Teréga;Teréga
2012-05-17;9.024;Teréga;Teréga
2012-05-19;31.081;Teréga;Teréga
2012-05-29;50.13;Teréga;Teréga
2012-06-01;147.382;Teréga;Teréga
2012-06-11;158.411;Teréga;Teréga
2012-06-12;121.314;Teréga;Teréga
2012-06-17;149.388;Teréga;Teréga
2012-06-20;160.416;Teréga;Teréga
2012-06-24;177.46;Teréga;Teréga
2012-06-26;165.429;Teréga;Teréga
2012-06-28;69.179;Teréga;Teréga
2012-07-05;81.21;Teréga;Teréga
2012-07-06;83.216;Teréga;Teréga
2012-07-09;98.254;Teréga;Teréga
2012-07-13;127.33;Teréga;Teréga
2012-07-15;179.465;Teréga;Teréga
2012-07-17;130.338;Teréga;Teréga
2012-07-30;179.465;Teréga;Teréga
2012-08-10;207.538;Teréga;Teréga
2012-08-12;151.392;Teréga;Teréga
2012-08-18;193.502;Teréga;Teréga
2012-08-19;192.499;Teréga;Teréga
2012-08-23;244.634;Teréga;Teréga
2012-08-26;243.632;Teréga;Teréga
2012-08-31;230.598;Teréga;Teréga
2012-09-01;164.426;Teréga;Teréga
2012-09-04;124.322;Teréga;Teréga
2012-09-05;152.395;Teréga;Teréga
2012-09-08;164.426;Teréga;Teréga
2012-09-11;33.085;Teréga;Teréga
2012-09-12;17.045;Teréga;Teréga
2012-09-16;34.088;Teréga;Teréga
2012-09-18;116.302;Teréga;Teréga
2012-09-27;96.25;Teréga;Teréga
2012-10-01;0.0;Teréga;Teréga
2012-10-06;173.45;Teréga;Teréga
2012-10-07;176.457;Teréga;Teréga
2012-10-11;51.132;Teréga;Teréga
2012-10-14;134.349;Teréga;Teréga
2012-10-15;118.307;Teréga;Teréga
2012-10-27;98.254;Teréga;Teréga
2012-10-29;-97.252;Teréga;Teréga
2012-10-31;-22.057;Teréga;Teréga
2012-11-01;-100.26;Teréga;Teréga
2012-11-02;-98.255;Teréga;Teréga
2012-11-06;-124.322;Teréga;Teréga
2012-11-09;-143.372;Teréga;Teréga
2012-11-11;-115.299;Teréga;Teréga
2012-11-16;-48.125;Teréga;Teréga
2012-11-28;-116.301;Teréga;Teréga
2012-12-03;-181.471;Teréga;Teréga
2012-12-07;-225.585;Teréga;Teréga
2012-12-12;-245.637;Teréga;Teréga
2012-12-22;-145.377;Teréga;Teréga
2012-12-26;-164.426;Teréga;Teréga
2012-12-28;-134.348;Teréga;Teréga
2013-01-03;-155.403;Teréga;Teréga
2013-01-06;-163.424;Teréga;Teréga
2013-01-09;-195.507;Teréga;Teréga
2013-01-14;-253.657;Teréga;Teréga
2013-01-16;-237.616;Teréga;Teréga
2013-01-18;-275.715;Teréga;Teréga
2013-01-22;-237.617;Teréga;Teréga
2013-01-29;-182.473;Teréga;Teréga
2013-01-31;-137.356;Teréga;Teréga
2013-02-04;-165.429;Teréga;Teréga
2013-02-06;-119.31;Teréga;Teréga
2013-02-07;-208.541;Teréga;Teréga
2013-02-09;-172.447;Teréga;Teréga
2013-02-16;-141.366;Teréga;Teréga
2013-03-02;-201.522;Teréga;Teréga
2013-03-07;-87.226;Teréga;Teréga
2013-03-11;-64.167;Teréga;Teréga
2013-03-19;-175.455;Teréga;Teréga
2013-03-21;-255.663;Teréga;Teréga
2013-03-27;-220.572;Teréga;Teréga
2013-03-28;-218.567;Teréga;Teréga
2013-03-29;-172.447;Teréga;Teréga
2013-04-08;-38.099;Teréga;Teréga
2013-04-10;-77.2;Teréga;Teréga
2013-04-15;49.127;Teréga;Teréga
2013-04-18;66.172;Teréga;Teréga
2013-04-21;58.15;Teréga;Teréga
2013-04-24;-42.109;Teréga;Teréga
2013-04-27;89.232;Teréga;Teréga
2013-04-29;53.138;Teréga;Teréga
2013-05-07;180.468;Teréga;Teréga
2013-05-09;185.481;Teréga;Teréga
2013-05-10;185.481;Teréga;Teréga
2013-05-13;91.236;Teréga;Teréga
2013-05-17;87.227;Teréga;Teréga
2013-05-20;151.392;Teréga;Teréga
2013-05-21;94.245;Teréga;Teréga
2013-06-01;63.164;Teréga;Teréga
2013-06-02;98.255;Teréga;Teréga
2013-06-04;116.301;Teréga;Teréga
2013-06-07;117.305;Teréga;Teréga
2013-06-11;115.299;Teréga;Teréga
2013-06-22;155.403;Teréga;Teréga
2013-07-01;153.397;Teréga;Teréga
2013-07-02;160.416;Teréga;Teréga
2013-07-04;156.405;Teréga;Teréga
2013-07-15;91.237;Teréga;Teréga
2013-07-19;150.39;Teréga;Teréga
2013-07-29;111.289;Teréga;Teréga
2013-07-30;92.239;Teréga;Teréga
2013-08-02;157.408;Teréga;Teréga
2013-08-03;157.408;Teréga;Teréga
2013-08-07;156.405;Teréga;Teréga
2013-08-13;180.468;Teréga;Teréga
2013-08-14;176.458;Teréga;Teréga
2013-08-15;189.491;Teréga;Teréga
2013-08-23;142.37;Teréga;Teréga
2013-08-31;139.362;Teréga;Teréga
2013-09-02;93.242;Teréga;Teréga
2013-09-07;170.442;Teréga;Teréga
2013-09-08;171.445;Teréga;Teréga
2013-09-12;170.442;Teréga;Teréga
2013-09-15;164.426;Teréga;Teréga
2013-09-22;143.372;Teréga;Teréga
2013-09-23;98.255;Teréga;Teréga
2013-09-26;68.177;Teréga;Teréga
2013-09-29;160.416;Teréga;Teréga
2013-10-05;105.273;Teréga;Teréga
2013-10-11;33.086;Teréga;Teréga
2013-10-17;8.021;Teréga;Teréga
2013-10-21;55.143;Teréga;Teréga
2013-10-25;48.125;Teréga;Teréga
2013-10-26;57.148;Teréga;Teréga
2013-10-27;61.158;Teréga;Teréga
2013-11-08;6.016;Teréga;Teréga
2013-11-19;-160.416;Teréga;Teréga
2013-11-23;-124.323;Teréga;Teréga
2013-11-29;-200.52;Teréga;Teréga
2013-12-03;-285.741;Teréga;Teréga
2013-12-08;-207.538;Teréga;Teréga
2013-12-21;-132.343;Teréga;Teréga
2013-12-25;32.084;Teréga;Teréga
2013-12-26;-49.128;Teréga;Teréga
2013-12-27;10.026;Teréga;Teréga
2013-12-28;-4.01;Teréga;Teréga
2013-12-30;-61.158;Teréga;Teréga
2014-01-01;-24.062;Teréga;Teréga
2014-01-04;-37.096;Teréga;Teréga
2014-01-06;-56.145;Teréga;Teréga
2014-01-07;-50.13;Teréga;Teréga
2014-01-16;-48.124;Teréga;Teréga
2014-01-20;-99.257;Teréga;Teréga
2014-01-26;-45.117;Teréga;Teréga
2014-01-31;-118.307;Teréga;Teréga
2014-02-01;-136.354;Teréga;Teréga
2014-02-06;-90.234;Teréga;Teréga
2014-02-11;-177.46;Teréga;Teréga
2014-02-15;-135.351;Teréga;Teréga
2014-02-21;-193.502;Teréga;Teréga
2014-02-25;-129.335;Teréga;Teréga
2014-02-26;-107.278;Teréga;Teréga
2014-03-09;44.115;Teréga;Teréga
2014-03-13;34.089;Teréga;Teréga
2014-03-17;154.4;Teréga;Teréga
2014-03-18;107.279;Teréga;Teréga
2014-03-23;-11.029;Teréga;Teréga
2014-03-31;48.125;Teréga;Teréga
2014-04-03;-1.003;Teréga;Teréga
2014-04-04;-103.268;Teréga;Teréga
2014-04-05;8.021;Teréga;Teréga
2014-04-20;-14.037;Teréga;Teréga
2014-04-21;22.058;Teréga;Teréga
2014-04-29;-7.018;Teréga;Teréga
2014-05-09;123.32;Teréga;Teréga
2014-05-29;106.275;Teréga;Teréga
2014-06-02;99.258;Teréga;Teréga
2014-06-03;96.249;Teréga;Teréga
2014-06-09;197.512;Teréga;Teréga
2014-06-14;207.539;Teréga;Teréga
2014-06-19;131.341;Teréga;Teréga
2014-06-21;145.377;Teréga;Teréga
2014-06-30;139.361;Teréga;Teréga
2014-07-03;87.227;Teréga;Teréga
2014-07-04;145.377;Teréga;Teréga
2014-07-14;167.434;Teréga;Teréga
2014-07-15;162.421;Teréga;Teréga
2014-07-25;194.504;Teréga;Teréga
2014-07-27;213.554;Teréga;Teréga
2014-07-31;204.53;Teréga;Teréga
2014-08-13;163.423;Teréga;Teréga
2014-08-14;134.349;Teréga;Teréga
2014-08-16;156.405;Teréga;Teréga
2014-08-22;173.45;Teréga;Teréga
2014-08-31;59.153;Teréga;Teréga
2014-09-07;114.296;Teréga;Teréga
2014-09-18;151.393;Teréga;Teréga
2014-10-14;12.031;Teréga;Teréga
2014-10-19;38.098;Teréga;Teréga
2014-10-24;1.003;Teréga;Teréga
2014-10-31;7.019;Teréga;Teréga
2014-11-01;23.059;Teréga;Teréga
2014-11-25;-3.008;Teréga;Teréga
2014-12-08;-212.551;Teréga;Teréga
2014-12-09;-266.691;Teréga;Teréga
2014-12-15;-188.489;Teréga;Teréga
2014-12-25;-129.336;Teréga;Teréga
2015-01-04;-176.458;Teréga;Teréga
2015-01-09;-198.515;Teréga;Teréga
2015-01-11;-163.424;Teréga;Teréga
2015-01-13;-263.684;Teréga;Teréga
2015-01-17;-137.357;Teréga;Teréga
2015-01-21;-260.676;Teréga;Teréga
2015-01-28;-282.733;Teréga;Teréga
2015-02-06;-367.954;Teréga;Teréga
2015-02-15;-225.585;Teréga;Teréga
2015-02-25;-283.735;Teréga;Teréga
2015-03-04;-216.562;Teréga;Teréga
2015-03-10;-129.335;Teréga;Teréga
2015-03-11;-156.406;Teréga;Teréga
2015-03-12;-133.345;Teréga;Teréga
2015-03-13;-189.492;Teréga;Teréga
2015-03-21;-61.159;Teréga;Teréga
2015-03-25;-173.449;Teréga;Teréga
2015-03-27;-141.367;Teréga;Teréga
2015-03-30;-103.268;Teréga;Teréga
2015-04-03;16.041;Teréga;Teréga
2015-04-09;23.06;Teréga;Teréga
2015-05-09;135.351;Teréga;Teréga
2015-05-11;128.333;Teréga;Teréga
2015-05-14;185.481;Teréga;Teréga
2015-05-22;79.206;Teréga;Teréga
2015-05-25;177.46;Teréga;Teréga
2015-05-31;212.551;Teréga;Teréga
2015-06-02;106.275;Teréga;Teréga
2015-06-03;116.302;Teréga;Teréga
2015-06-04;124.322;Teréga;Teréga
2015-06-09;94.244;Teréga;Teréga
2015-06-10;95.247;Teréga;Teréga
2015-06-15;99.257;Teréga;Teréga
2015-06-17;111.289;Teréga;Teréga
2015-06-18;71.185;Teréga;Teréga
2015-06-22;62.161;Teréga;Teréga
2015-06-23;127.33;Teréga;Teréga
2015-07-02;175.455;Teréga;Teréga
2015-07-03;205.533;Teréga;Teréga
2015-07-04;207.539;Teréga;Teréga
2015-07-09;182.474;Teréga;Teréga
2015-07-12;208.541;Teréga;Teréga
2015-07-14;223.58;Teréga;Teréga
2015-07-16;167.434;Teréga;Teréga
2015-07-18;225.585;Teréga;Teréga
2015-08-02;240.624;Teréga;Teréga
2015-08-04;157.408;Teréga;Teréga
2015-08-10;180.468;Teréga;Teréga
2015-08-12;188.489;Teréga;Teréga
2015-08-13;172.447;Teréga;Teréga
2015-08-14;211.549;Teréga;Teréga
2015-08-16;216.562;Teréga;Teréga
2015-08-23;204.53;Teréga;Teréga
2015-09-01;191.497;Teréga;Teréga
2015-09-02;174.452;Teréga;Teréga
2015-09-06;198.514;Teréga;Teréga
2015-09-07;11.029;Teréga;Teréga
2015-09-09;0.0;Teréga;Teréga
2015-09-13;135.351;Teréga;Teréga
2015-09-24;8.021;Teréga;Teréga
2015-09-25;41.107;Teréga;Teréga
2015-09-28;56.146;Teréga;Teréga
2015-10-02;61.159;Teréga;Teréga
2015-10-03;96.249;Teréga;Teréga
2015-10-04;84.219;Teréga;Teréga
2015-10-08;-59.153;Teréga;Teréga
2015-10-11;37.096;Teréga;Teréga
2015-10-13;10.026;Teréga;Teréga
2015-10-17;7.019;Teréga;Teréga
2015-10-20;-27.071;Teréga;Teréga
2015-10-21;5.013;Teréga;Teréga
2015-10-28;19.049;Teréga;Teréga
2015-11-01;-20.052;Teréga;Teréga
2015-11-03;-62.161;Teréga;Teréga
2015-11-05;-127.331;Teréga;Teréga
2015-11-09;-17.044;Teréga;Teréga
2015-11-15;-4.011;Teréga;Teréga
2015-11-28;-252.655;Teréga;Teréga
2015-11-29;-171.445;Teréga;Teréga
2015-11-30;-311.808;Teréga;Teréga
2015-12-01;-290.754;Teréga;Teréga
2015-12-03;-286.744;Teréga;Teréga
2015-12-09;-68.176;Teréga;Teréga
2015-12-17;-50.13;Teréga;Teréga
2015-12-24;-34.088;Teréga;Teréga
2015-12-27;-40.104;Teréga;Teréga
2016-01-05;-186.484;Teréga;Teréga
2016-01-13;-301.783;Teréga;Teréga
2016-01-18;-348.905;Teréga;Teréga
2016-01-27;-100.26;Teréga;Teréga
2016-01-28;-113.294;Teréga;Teréga
2016-01-31;-89.232;Teréga;Teréga
2016-02-06;-18.047;Teréga;Teréga
2016-02-07;-25.065;Teréga;Teréga
2016-02-10;-224.583;Teréga;Teréga
2016-02-17;-246.639;Teréga;Teréga
2016-02-29;-263.684;Teréga;Teréga
2016-03-05;-111.289;Teréga;Teréga
2016-03-09;-151.392;Teréga;Teréga
2016-03-13;-87.226;Teréga;Teréga
2016-03-21;-20.052;Teréga;Teréga
2016-03-23;23.06;Teréga;Teréga
2016-03-25;-7.019;Teréga;Teréga
2016-03-26;48.125;Teréga;Teréga
2016-03-31;112.291;Teréga;Teréga
2016-04-06;63.163;Teréga;Teréga
2016-04-12;83.216;Teréga;Teréga
2016-04-13;42.109;Teréga;Teréga
2016-04-17;81.211;Teréga;Teréga
2016-04-19;78.203;Teréga;Teréga
2016-04-21;66.172;Teréga;Teréga
2016-04-25;3.008;Teréga;Teréga
2016-04-26;-72.187;Teréga;Teréga
2016-04-29;1.002;Teréga;Teréga
2016-05-02;-29.075;Teréga;Teréga
2016-06-01;-59.153;Teréga;Teréga
2016-06-02;-56.146;Teréga;Teréga
2016-06-04;62.161;Teréga;Teréga
2016-06-06;116.302;Teréga;Teréga
2016-06-07;130.338;Teréga;Teréga
2020-04-24;338.879;Teréga;Teréga
2016-06-09;-41.107;Teréga;Teréga
2020-04-25;336.874;Teréga;Teréga
2016-06-11;156.406;Teréga;Teréga
2020-04-30;321.835;Teréga;Teréga
2016-06-17;177.46;Teréga;Teréga
2020-05-20;266.691;Teréga;Teréga
2016-06-22;100.26;Teréga;Teréga
2020-05-21;317.825;Teréga;Teréga
2016-06-24;132.343;Teréga;Teréga
2020-05-26;260.676;Teréga;Teréga
2016-06-30;163.424;Teréga;Teréga
2020-05-27;133.346;Teréga;Teréga
2016-07-05;88.229;Teréga;Teréga
2020-06-04;138.359;Teréga;Teréga
2016-07-29;211.549;Teréga;Teréga
2020-06-05;182.473;Teréga;Teréga
2016-07-30;249.647;Teréga;Teréga
2020-06-10;-79.206;Teréga;Teréga
2016-08-04;160.416;Teréga;Teréga
2020-06-20;111.289;Teréga;Teréga
2016-08-15;200.52;Teréga;Teréga
2020-06-26;-2.005;Teréga;Teréga
2016-08-24;121.315;Teréga;Teréga
2020-06-28;214.556;Teréga;Teréga
2016-08-30;74.193;Teréga;Teréga
2020-07-05;273.71;Teréga;Teréga
2016-09-01;107.278;Teréga;Teréga
2020-07-09;-95.247;Teréga;Teréga
2016-09-07;45.117;Teréga;Teréga
2020-07-10;30.078;Teréga;Teréga
2016-09-09;17.044;Teréga;Teréga
2020-07-22;-260.676;Teréga;Teréga
2016-09-12;-10.026;Teréga;Teréga
2020-07-25;-175.455;Teréga;Teréga
2016-09-16;72.187;Teréga;Teréga
2020-07-26;-124.322;Teréga;Teréga
2016-09-17;142.37;Teréga;Teréga
2020-08-09;298.775;Teréga;Teréga
2016-09-22;51.132;Teréga;Teréga
2020-08-13;212.552;Teréga;Teréga
2016-09-25;73.19;Teréga;Teréga
2020-08-19;280.728;Teréga;Teréga
2016-09-26;68.177;Teréga;Teréga
2020-09-08;-68.177;Teréga;Teréga
2016-09-28;0.0;Teréga;Teréga
2020-09-10;18.047;Teréga;Teréga
2016-10-03;88.229;Teréga;Teréga
2020-09-12;116.301;Teréga;Teréga
2016-10-08;45.117;Teréga;Teréga
2020-09-13;27.07;Teréga;Teréga
2016-10-10;54.14;Teréga;Teréga
2020-10-04;117.304;Teréga;Teréga
2016-10-13;45.117;Teréga;Teréga
2020-10-09;37.096;Teréga;Teréga
2016-10-16;98.255;Teréga;Teréga
2020-10-13;-119.309;Teréga;Teréga
2016-10-28;57.149;Teréga;Teréga
2020-10-25;204.531;Teréga;Teréga
2016-10-30;77.2;Teréga;Teréga
2020-11-02;127.33;Teréga;Teréga
2016-11-08;-268.697;Teréga;Teréga
2020-11-10;-100.26;Teréga;Teréga
2016-11-10;-185.481;Teréga;Teréga
2020-11-14;105.273;Teréga;Teréga
2016-11-16;-49.127;Teréga;Teréga
2020-11-15;132.343;Teréga;Teréga
2016-11-19;-11.029;Teréga;Teréga
2020-11-19;2.006;Teréga;Teréga
2016-12-03;-233.606;Teréga;Teréga
2020-11-29;-208.541;Teréga;Teréga
2016-12-12;-211.549;Teréga;Teréga
2020-12-01;-470.219;Teréga;Teréga
2016-12-14;-217.564;Teréga;Teréga
2020-12-05;-134.349;Teréga;Teréga
2016-12-22;-177.46;Teréga;Teréga
2020-12-06;-132.343;Teréga;Teréga
2016-12-24;-89.232;Teréga;Teréga
2020-12-12;-155.403;Teréga;Teréga
2016-12-27;-121.315;Teréga;Teréga
2020-12-13;-86.223;Teréga;Teréga
2017-01-03;-323.84;Teréga;Teréga
2020-12-16;-68.177;Teréga;Teréga
2017-01-04;-302.785;Teréga;Teréga
2020-12-19;88.228;Teréga;Teréga
2017-01-10;-342.889;Teréga;Teréga
2020-12-28;-211.549;Teréga;Teréga
2017-01-11;-351.913;Teréga;Teréga
2021-01-05;-555.44;Teréga;Teréga
2017-01-15;-250.65;Teréga;Teréga
2021-01-06;-537.394;Teréga;Teréga
2017-01-22;-318.827;Teréga;Teréga
2021-01-13;-471.222;Teréga;Teréga
2017-01-25;-355.923;Teréga;Teréga
2021-01-14;-454.177;Teréga;Teréga
2017-02-08;-229.595;Teréga;Teréga
2021-01-17;-453.176;Teréga;Teréga
2017-02-17;-99.257;Teréga;Teréga
2021-01-20;-341.887;Teréga;Teréga
2017-03-07;-67.174;Teréga;Teréga
2021-01-22;-323.839;Teréga;Teréga
2017-03-10;101.262;Teréga;Teréga
2021-01-24;-222.577;Teréga;Teréga
2017-03-13;-54.14;Teréga;Teréga
2021-01-30;-18.047;Teréga;Teréga
2017-03-14;39.101;Teréga;Teréga
2021-02-01;-250.65;Teréga;Teréga
2017-03-15;61.159;Teréga;Teréga
2021-02-05;-197.512;Teréga;Teréga
2017-03-19;95.247;Teréga;Teréga
2021-02-14;-404.047;Teréga;Teréga
2017-03-25;-59.154;Teréga;Teréga
2021-02-15;-393.02;Teréga;Teréga
2017-04-02;-13.034;Teréga;Teréga
2021-02-20;-77.2;Teréga;Teréga
2017-04-05;-27.071;Teréga;Teréga
2021-02-21;-26.067;Teréga;Teréga
2017-04-07;78.203;Teréga;Teréga
2021-02-27;-132.344;Teréga;Teréga
2017-04-17;82.213;Teréga;Teréga
2021-02-28;-134.348;Teréga;Teréga
2017-04-19;-77.2;Teréga;Teréga
2021-03-01;-145.377;Teréga;Teréga
2017-04-20;-112.291;Teréga;Teréga
2021-03-03;-141.367;Teréga;Teréga
2017-04-23;96.25;Teréga;Teréga
2021-03-11;1.003;Teréga;Teréga
2017-04-28;-142.369;Teréga;Teréga
2021-03-12;-33.086;Teréga;Teréga
2017-05-07;100.26;Teréga;Teréga
2021-03-17;-187.486;Teréga;Teréga
2017-05-09;74.193;Teréga;Teréga
2021-03-24;122.318;Teréga;Teréga
2017-05-19;145.377;Teréga;Teréga
2021-03-29;146.379;Teréga;Teréga
2017-05-27;246.64;Teréga;Teréga
2021-04-05;94.244;Teréga;Teréga
2017-06-07;10.026;Teréga;Teréga
2021-04-06;-131.341;Teréga;Teréga
2017-06-09;34.088;Teréga;Teréga
2021-04-14;-178.463;Teréga;Teréga
2017-06-22;-78.203;Teréga;Teréga
2021-04-15;-239.621;Teréga;Teréga
2017-06-28;118.306;Teréga;Teréga
2021-04-18;-24.063;Teréga;Teréga
2017-06-30;124.322;Teréga;Teréga
2021-04-23;42.11;Teréga;Teréga
2017-07-01;171.445;Teréga;Teréga
2021-04-24;283.735;Teréga;Teréga
2017-07-05;129.335;Teréga;Teréga
2021-04-27;-75.195;Teréga;Teréga
2017-07-10;149.387;Teréga;Teréga
2021-05-03;-26.068;Teréga;Teréga
2017-07-18;271.704;Teréga;Teréga
2021-05-04;-66.171;Teréga;Teréga
2017-07-26;240.624;Teréga;Teréga
2021-05-08;238.619;Teréga;Teréga
2017-08-13;216.561;Teréga;Teréga
2021-05-09;287.746;Teréga;Teréga
2017-08-14;150.39;Teréga;Teréga
2021-05-12;176.457;Teréga;Teréga
2017-08-15;186.484;Teréga;Teréga
2021-05-13;238.619;Teréga;Teréga
2017-08-23;223.58;Teréga;Teréga
2021-05-14;194.505;Teréga;Teréga
2017-08-25;245.637;Teréga;Teréga
2021-05-18;-122.317;Teréga;Teréga
2017-08-26;226.587;Teréga;Teréga
2021-06-02;326.848;Teréga;Teréga
2017-08-30;222.577;Teréga;Teréga
2021-06-03;333.866;Teréga;Teréga
2017-09-09;48.125;Teréga;Teréga
2021-06-08;152.395;Teréga;Teréga
2017-09-13;-2.005;Teréga;Teréga
2021-06-10;46.12;Teréga;Teréga
2017-09-14;-18.047;Teréga;Teréga
2021-06-13;308.801;Teréga;Teréga
2017-09-17;54.141;Teréga;Teréga
2021-06-14;143.372;Teréga;Teréga
2017-09-20;-5.013;Teréga;Teréga
2021-06-15;39.101;Teréga;Teréga
2017-10-04;86.224;Teréga;Teréga
2021-06-18;128.333;Teréga;Teréga
2017-10-05;0.0;Teréga;Teréga
2021-06-20;148.385;Teréga;Teréga
2017-10-12;7.018;Teréga;Teréga
2021-06-21;80.208;Teréga;Teréga
2017-10-21;39.101;Teréga;Teréga
2021-07-08;126.327;Teréga;Teréga
2017-10-23;-56.146;Teréga;Teréga
2021-07-10;220.572;Teréga;Teréga
2017-10-30;-53.138;Teréga;Teréga
2021-07-30;251.653;Teréga;Teréga
2017-11-01;28.073;Teréga;Teréga
2021-08-01;271.704;Teréga;Teréga
2017-11-04;54.141;Teréga;Teréga
2021-08-02;196.51;Teréga;Teréga
2017-11-05;4.01;Teréga;Teréga
2021-08-07;315.819;Teréga;Teréga
2017-11-10;-103.268;Teréga;Teréga
2021-08-08;312.811;Teréga;Teréga
2017-11-11;70.182;Teréga;Teréga
2021-08-10;281.731;Teréga;Teréga
2017-11-15;-237.616;Teréga;Teréga
2021-08-24;306.795;Teréga;Teréga
2017-11-16;-235.611;Teréga;Teréga
2021-08-29;281.731;Teréga;Teréga
2017-11-17;-205.533;Teréga;Teréga
2021-09-01;118.307;Teréga;Teréga
2017-11-20;-186.483;Teréga;Teréga
2021-09-02;143.372;Teréga;Teréga
2017-11-23;-66.172;Teréga;Teréga
2021-09-04;194.504;Teréga;Teréga
2017-11-28;-262.681;Teréga;Teréga
2021-09-06;80.208;Teréga;Teréga
2017-11-30;-299.777;Teréga;Teréga
